date,hour,LA_Qin,LA_Level,LA_Inlet,LA_F_1500,LA_F_1200,LA_P_1500,LA_P_1200,TotalFlow
2025-03-02,18,2466.0,0.0,18.57,12429.0,4863.0,14.51,13.3,17292.0
2025-03-02,19,2474.0,0.01,18.59,12321.0,4805.0,14.58,13.32,17126.0
2025-03-02,20,2484.0,0.02,18.67,12368.0,4748.0,14.64,13.28,17116.0
2025-03-02,21,2765.0,0.03,19.12,12741.0,4562.0,14.93,13.29,17304.0
2025-03-02,22,3703.0,0.03,17.64,11098.0,4692.0,12.3,11.22,15791.0
2025-03-02,23,2913.0,0.04,19.92,9857.0,4314.0,10.62,9.59,14171.0
2025-03-03,0,206.0,0.04,22.11,8110.0,3584.0,7.84,6.85,11694.0
2025-03-03,1,0.0,0.04,22.12,7852.0,3495.0,7.89,6.93,11347.0
2025-03-03,2,0.0,0.04,22.36,7805.0,3503.0,8.28,7.31,11308.0
2025-03-03,3,0.0,0.04,22.94,7872.0,3535.0,8.57,7.6,11407.0
2025-03-03,4,0.0,0.04,21.79,9301.0,4112.0,10.43,9.48,13413.0
2025-03-03,5,15.0,0.04,19.07,11093.0,4868.0,13.81,12.78,15961.0
2025-03-03,6,2276.0,0.04,18.78,12549.0,4457.0,14.67,12.91,17006.0
2025-03-03,7,2309.0,0.04,17.53,11932.0,4898.0,13.64,12.41,16829.0
2025-03-03,8,2297.0,0.02,17.18,11940.0,4870.0,13.27,12.04,16810.0
2025-03-03,9,2257.0,0.0,16.98,11733.0,4754.0,13.13,11.88,16487.0
2025-03-03,10,1930.0,0.0,15.33,10126.0,4299.0,10.87,9.87,14425.0
2025-03-03,11,1904.0,0.0,15.43,10330.0,4418.0,10.9,9.93,14748.0
2025-03-03,12,1913.0,0.0,15.44,10370.0,4417.0,10.87,9.95,14788.0
2025-03-03,13,1932.0,0.0,15.6,10350.0,4451.0,11.03,10.11,14801.0
2025-03-03,14,1945.0,0.0,15.96,10428.0,4507.0,11.35,10.4,14935.0
2025-03-03,15,817.0,0.0,16.32,10657.0,4586.0,11.69,10.74,15244.0
2025-03-03,16,0.0,0.0,16.88,11020.0,4752.0,12.1,11.2,15772.0
2025-03-03,17,2158.0,0.0,17.35,11964.0,5015.0,13.36,12.3,16979.0
2025-03-03,18,2190.0,0.0,17.12,11584.0,4910.0,13.23,12.21,16494.0
2025-03-03,19,3004.0,0.02,17.49,11672.0,4828.0,13.55,12.41,16499.0
2025-03-03,20,3098.0,0.03,17.77,11834.0,4784.0,13.79,12.54,16618.0
2025-03-03,21,3060.0,0.04,17.61,11719.0,4733.0,13.67,12.41,16452.0
2025-03-03,22,424.0,0.04,17.53,11368.0,4942.0,12.7,11.66,16310.0
2025-03-03,23,4360.0,0.04,16.12,10243.0,4472.0,11.09,10.07,14716.0
2025-03-04,0,3774.0,0.04,17.9,6950.0,3014.0,6.57,5.57,9964.0
2025-03-04,1,0.0,0.05,20.26,7243.0,3247.0,7.22,6.27,10490.0
2025-03-04,2,0.0,0.05,21.26,7372.0,3333.0,7.77,6.81,10705.0
2025-03-04,3,0.0,0.05,21.66,7454.0,3353.0,8.01,7.04,10807.0
2025-03-04,4,0.0,0.05,19.59,9420.0,4161.0,10.62,9.65,13582.0
2025-03-04,5,2699.0,0.05,17.34,10810.0,4761.0,13.41,12.45,15571.0
2025-03-04,6,3183.0,0.05,17.81,11470.0,4921.0,13.82,12.75,16392.0
2025-03-04,7,2964.0,0.04,16.57,11121.0,4886.0,12.76,11.81,16008.0
2025-03-04,8,2946.0,0.02,16.53,11212.0,4876.0,12.68,11.7,16087.0
2025-03-04,9,2972.0,0.0,16.66,11194.0,4828.0,12.82,11.79,16022.0
2025-03-04,10,2288.0,0.0,15.33,9977.0,4264.0,10.92,9.91,14241.0
2025-03-04,11,2324.0,0.0,15.49,10211.0,4385.0,10.95,10.01,14596.0
2025-03-04,12,2305.0,0.0,15.89,10485.0,4533.0,11.25,10.34,15018.0
2025-03-04,13,2324.0,0.0,15.94,10468.0,4510.0,11.34,10.42,14978.0
2025-03-04,14,950.0,0.0,16.79,10865.0,4709.0,12.12,11.16,15574.0
2025-03-04,15,689.0,0.0,17.17,11059.0,4784.0,12.38,11.45,15843.0
2025-03-04,16,22.0,0.0,18.06,11525.0,4973.0,13.03,12.12,16498.0
2025-03-04,17,2346.0,0.0,19.0,13053.0,4931.0,14.79,13.26,17984.0
2025-03-04,18,2349.0,0.0,19.14,12941.0,4839.0,14.95,13.39,17779.0
2025-03-04,19,2406.0,0.02,19.22,12885.0,4748.0,15.07,13.43,17633.0
2025-03-04,20,2393.0,0.03,19.21,12913.0,4690.0,15.06,13.37,17603.0
2025-03-04,21,2782.0,0.04,19.3,13016.0,4541.0,15.11,13.24,17558.0
2025-03-04,22,1505.0,0.04,18.41,11661.0,5136.0,13.33,12.26,16797.0
2025-03-04,23,1508.0,0.04,20.11,10253.0,4473.0,10.95,9.93,14726.0
2025-03-05,0,1491.0,0.05,19.71,7795.0,3382.0,7.03,6.06,11177.0
2025-03-05,1,1545.0,0.05,20.67,7710.0,3441.0,7.51,6.54,11151.0
2025-03-05,2,1528.0,0.05,21.37,7755.0,3462.0,8.1,7.13,11217.0
2025-03-05,3,1567.0,0.05,21.81,7788.0,3486.0,8.37,7.39,11273.0
2025-03-05,4,1516.0,0.05,19.54,9639.0,4245.0,10.91,9.94,13884.0
2025-03-05,5,2472.0,0.05,19.13,12188.0,4818.0,15.14,13.81,17006.0
2025-03-05,6,2409.0,0.05,18.97,12376.0,4848.0,14.81,13.37,17224.0
2025-03-05,7,2333.0,0.04,17.62,11975.0,4873.0,13.66,12.42,16848.0
2025-03-05,8,2283.0,0.02,17.13,11775.0,4822.0,13.27,12.07,16597.0
2025-03-05,9,2307.0,0.0,17.11,11705.0,4758.0,13.27,12.04,16463.0
2025-03-05,10,2227.0,0.0,15.56,10211.0,4286.0,11.19,10.07,14497.0
2025-03-05,11,2252.0,0.0,15.81,10212.0,4389.0,11.23,10.27,14601.0
2025-03-05,12,2239.0,0.0,15.9,10285.0,4422.0,11.26,10.33,14707.0
2025-03-05,13,2246.0,0.0,16.03,10296.0,4437.0,11.4,10.47,14733.0
2025-03-05,14,1673.0,0.0,16.42,10389.0,4494.0,11.78,10.81,14883.0
2025-03-05,15,14.0,0.0,17.39,10948.0,4727.0,12.52,11.58,15675.0
2025-03-05,16,9.0,0.0,17.65,11115.0,4784.0,12.67,11.77,15898.0
2025-03-05,17,2333.0,0.0,18.06,12235.0,4777.0,13.94,12.6,17012.0
2025-03-05,18,2431.0,0.0,17.77,11861.0,4698.0,13.78,12.53,16559.0
2025-03-05,19,2396.0,0.02,17.54,11615.0,4640.0,13.61,12.35,16255.0
2025-03-05,20,2409.0,0.03,17.51,11621.0,4577.0,13.58,12.27,16198.0
2025-03-05,21,7011.0,0.04,15.59,9681.0,4476.0,11.93,11.11,14157.0
2025-03-05,22,8160.0,0.05,15.65,10764.0,4824.0,12.01,11.13,15588.0
2025-03-05,23,11206.0,0.05,14.01,9818.0,4381.0,10.64,9.72,14200.0
2025-03-06,0,7947.0,0.05,14.51,7542.0,3292.0,7.34,6.34,10834.0
2025-03-06,1,4284.0,0.05,17.79,7832.0,3446.0,8.04,7.07,11279.0
2025-03-06,2,2515.0,0.05,19.78,8329.0,3684.0,9.02,8.04,12014.0
2025-03-06,3,2468.0,0.06,20.24,8379.0,3712.0,9.35,8.37,12091.0
2025-03-06,4,135.0,0.06,20.59,9833.0,4321.0,11.59,10.62,14154.0
2025-03-06,5,2933.0,0.06,19.46,12120.0,4533.0,15.2,13.7,16653.0
2025-03-06,6,2931.0,0.05,19.07,12161.0,4742.0,14.9,13.44,16904.0
2025-03-06,7,2771.0,0.04,17.69,11666.0,4768.0,13.73,12.49,16434.0
2025-03-06,8,2743.0,0.02,17.35,11596.0,4760.0,13.43,12.22,16356.0
2025-03-06,9,2622.0,0.0,17.36,11506.0,4664.0,13.48,12.25,16170.0
2025-03-06,10,1352.0,0.0,16.21,10252.0,4361.0,11.71,10.71,14613.0
2025-03-06,11,1276.0,0.0,16.12,10331.0,4455.0,11.53,10.56,14787.0
2025-03-06,12,1320.0,0.0,16.14,10395.0,4456.0,11.49,10.57,14850.0
2025-03-06,13,1320.0,0.0,16.35,10455.0,4504.0,11.67,10.73,14959.0
2025-03-06,14,1318.0,0.0,16.36,10393.0,4475.0,11.74,10.78,14868.0
2025-03-06,15,1319.0,0.0,16.45,10409.0,4494.0,11.79,10.85,14903.0
2025-03-06,16,940.0,0.0,16.86,10674.0,4613.0,12.07,11.17,15287.0
2025-03-06,17,8036.0,0.0,22.27,10687.0,4947.0,12.31,11.69,15634.0
2025-03-06,18,4157.0,0.01,18.73,11936.0,4835.0,14.02,12.85,16772.0
2025-03-06,19,3614.0,0.03,18.22,11685.0,4755.0,13.96,12.74,16440.0
2025-03-06,20,3586.0,0.04,17.96,11592.0,4723.0,13.76,12.56,16314.0
2025-03-06,21,3577.0,0.04,17.84,11547.0,4714.0,13.66,12.42,16261.0
2025-03-06,22,2884.0,0.05,17.21,11034.0,4901.0,12.04,10.97,15935.0
2025-03-06,23,2947.0,0.05,19.48,10038.0,4425.0,10.93,9.92,14464.0
2025-03-07,0,1798.0,0.05,20.41,8065.0,3580.0,8.12,7.13,11645.0
2025-03-07,1,0.0,0.05,21.75,7671.0,3424.0,8.0,7.02,11095.0
2025-03-07,2,0.0,0.05,22.3,7741.0,3468.0,8.32,7.35,11209.0
2025-03-07,3,0.0,0.05,22.6,7764.0,3480.0,8.57,7.59,11244.0
2025-03-07,4,0.0,0.05,20.76,9155.0,4032.0,10.52,9.55,13187.0
2025-03-07,5,1748.0,0.05,19.26,11800.0,4543.0,14.95,13.47,16343.0
2025-03-07,6,2488.0,0.05,19.73,12524.0,4723.0,15.41,13.8,17247.0
2025-03-07,7,2805.0,0.04,18.16,11974.0,4760.0,14.1,12.76,16734.0
2025-03-07,8,3271.0,0.03,17.12,11396.0,4746.0,13.26,12.12,16142.0
2025-03-07,9,3152.0,0.01,17.26,11393.0,4634.0,13.37,12.16,16027.0
2025-03-07,10,2253.0,0.0,15.95,10141.0,4267.0,11.48,10.4,14409.0
2025-03-07,11,1891.0,0.0,16.34,10415.0,4476.0,11.69,10.71,14891.0
2025-03-07,12,1909.0,0.0,16.4,10559.0,4534.0,11.72,10.76,15093.0
2025-03-07,13,1947.0,0.0,16.67,10574.0,4561.0,11.95,11.0,15135.0
2025-03-07,14,7.0,0.0,18.05,11101.0,4806.0,13.12,12.17,15907.0
2025-03-07,15,0.0,0.0,18.7,11339.0,4898.0,13.62,12.67,16237.0
2025-03-07,16,0.0,0.01,18.79,11350.0,4940.0,13.69,12.72,16290.0
2025-03-07,17,2237.0,0.04,19.22,12385.0,4766.0,14.92,13.48,17151.0
2025-03-07,18,2970.0,0.06,18.9,11943.0,4654.0,14.88,13.41,16597.0
2025-03-07,19,3414.0,0.07,18.44,11633.0,4637.0,14.47,13.1,16270.0
2025-03-07,20,3372.0,0.07,18.32,11554.0,4604.0,14.36,13.0,16158.0
2025-03-07,21,3396.0,0.08,18.53,11669.0,4554.0,14.54,13.08,16223.0
2025-03-07,22,2513.0,0.08,17.2,10730.0,4644.0,12.59,11.48,15374.0
2025-03-07,23,3563.0,0.08,17.49,9928.0,4328.0,11.16,10.13,14256.0
2025-03-08,0,481.0,0.08,21.49,7687.0,3392.0,7.79,6.78,11079.0
2025-03-08,1,14.0,0.07,22.36,7564.0,3379.0,8.02,7.02,10942.0
2025-03-08,2,25.0,0.07,22.77,7568.0,3394.0,8.39,7.38,10962.0
2025-03-08,3,33.0,0.08,22.52,7469.0,3357.0,8.44,7.43,10826.0
2025-03-08,4,27.0,0.08,22.49,7457.0,3352.0,8.48,7.47,10810.0
2025-03-08,5,44.0,0.09,21.26,8231.0,3696.0,10.33,9.32,11927.0
2025-03-08,6,0.0,0.09,19.92,10337.0,4572.0,13.7,12.66,14909.0
2025-03-08,7,2175.0,0.09,19.3,11781.0,4714.0,15.28,13.99,16495.0
2025-03-08,8,2288.0,0.08,19.11,12001.0,4696.0,15.1,13.77,16696.0
2025-03-08,9,2267.0,0.05,18.81,11966.0,4665.0,14.82,13.49,16631.0
2025-03-08,10,2235.0,0.02,18.28,11940.0,4645.0,14.32,12.98,16585.0
2025-03-08,11,383.0,0.0,17.58,11144.0,4671.0,12.97,11.86,15815.0
2025-03-08,12,1434.0,0.0,16.68,10635.0,4572.0,12.01,11.05,15207.0
2025-03-08,13,1972.0,0.0,16.46,10414.0,4486.0,11.93,10.95,14899.0
2025-03-08,14,2264.0,0.0,16.42,10307.0,4467.0,11.94,10.96,14774.0
2025-03-08,15,2597.0,0.0,16.88,10483.0,4557.0,12.26,11.31,15040.0
2025-03-08,16,2385.0,0.0,17.16,10547.0,4606.0,12.5,11.55,15153.0
2025-03-08,17,2005.0,0.0,19.11,12013.0,4918.0,14.95,13.85,16931.0
2025-03-08,18,1772.0,0.0,19.81,12090.0,5178.0,15.77,14.83,17268.0
2025-03-08,19,2360.0,0.02,19.55,11857.0,5069.0,15.5,14.51,16926.0
2025-03-08,20,2446.0,0.03,19.39,11914.0,4772.0,15.32,14.08,16686.0
2025-03-08,21,3432.0,0.03,18.94,12228.0,4098.0,14.7,12.88,16326.0
2025-03-08,22,1908.0,0.04,18.7,11111.0,4686.0,13.1,12.0,15797.0
2025-03-08,23,1355.0,0.04,20.56,9912.0,4320.0,11.06,10.01,14232.0
2025-03-09,0,1117.0,0.04,20.57,7732.0,3401.0,7.7,6.65,11133.0
2025-03-09,1,1133.0,0.05,21.09,7606.0,3398.0,7.85,6.86,11004.0
2025-03-09,2,1170.0,0.05,21.93,7709.0,3451.0,8.38,7.39,11159.0
2025-03-09,3,1152.0,0.05,22.36,7738.0,3461.0,8.73,7.72,11199.0
2025-03-09,4,1160.0,0.05,22.29,7694.0,3449.0,8.8,7.79,11143.0
2025-03-09,5,1158.0,0.05,22.22,7385.0,3371.0,9.44,8.43,10756.0
2025-03-09,6,607.0,0.06,20.48,8855.0,3938.0,11.62,10.66,12792.0
2025-03-09,7,2125.0,0.05,19.04,11706.0,4435.0,14.96,13.48,16141.0
2025-03-09,8,1919.0,0.03,19.03,12046.0,4687.0,14.97,13.62,16733.0
2025-03-09,9,2547.0,0.0,18.33,12003.0,4677.0,14.35,13.02,16680.0
2025-03-09,10,2956.0,0.0,17.96,11997.0,4691.0,13.98,12.66,16688.0
2025-03-09,11,2929.0,0.0,17.95,12121.0,4541.0,13.89,12.38,16662.0
2025-03-09,12,2199.0,0.0,16.52,10524.0,4524.0,11.86,10.9,15048.0
2025-03-09,13,2240.0,0.0,16.84,10603.0,4563.0,12.14,11.19,15166.0
2025-03-09,14,2268.0,0.0,17.18,10716.0,4617.0,12.45,11.48,15333.0
2025-03-09,15,1348.0,0.0,17.91,11005.0,4775.0,12.95,12.05,15780.0
2025-03-09,16,6.0,0.0,18.14,11116.0,4842.0,13.18,12.24,15958.0
2025-03-09,17,1508.0,0.0,18.29,11693.0,4755.0,13.98,12.85,16448.0
2025-03-09,18,2244.0,0.0,18.33,11836.0,4703.0,14.33,13.15,16539.0
2025-03-09,19,2271.0,0.0,18.67,11917.0,4612.0,14.65,13.36,16529.0
2025-03-09,20,2291.0,0.0,19.24,12276.0,4455.0,15.05,13.5,16731.0
2025-03-09,21,2316.0,0.01,19.14,13099.0,3027.0,14.61,11.97,16126.0
2025-03-09,22,2421.0,0.01,19.47,14255.0,777.0,13.08,9.43,15031.0
2025-03-09,23,3069.0,0.01,20.43,12958.0,589.0,11.28,8.03,13547.0
2025-03-10,0,509.0,0.02,21.87,10526.0,479.0,8.25,5.78,11005.0
2025-03-10,1,46.0,0.03,22.27,10211.0,469.0,8.25,5.86,10680.0
2025-03-10,2,37.0,0.03,22.65,10227.0,471.0,8.64,6.23,10698.0
2025-03-10,3,50.0,0.03,23.0,9705.0,1034.0,8.84,6.73,10740.0
2025-03-10,4,1772.0,0.03,19.75,9399.0,4145.0,11.13,10.15,13544.0
2025-03-10,5,2864.0,0.03,21.21,13011.0,4318.0,16.71,14.67,17328.0
2025-03-10,6,2569.0,0.04,20.46,12971.0,4650.0,16.14,14.29,17620.0
2025-03-10,7,2380.0,0.03,18.25,12079.0,4748.0,14.25,12.85,16826.0
2025-03-10,8,2357.0,0.01,17.82,11854.0,4709.0,13.87,12.53,16563.0
2025-03-10,9,2361.0,0.0,17.72,11771.0,4652.0,13.8,12.44,16423.0
2025-03-10,10,1500.0,0.0,16.44,10391.0,4435.0,11.91,10.9,14826.0
2025-03-10,11,1552.0,0.0,16.35,10468.0,4498.0,11.7,10.73,14967.0
2025-03-10,12,1064.0,0.0,16.7,10757.0,4597.0,11.92,11.03,15354.0
2025-03-10,13,1071.0,0.0,17.03,10844.0,4660.0,12.24,11.31,15504.0
2025-03-10,14,1102.0,0.0,17.35,10910.0,4686.0,12.53,11.6,15597.0
2025-03-10,15,1094.0,0.0,17.4,10947.0,4729.0,12.54,11.61,15676.0
2025-03-10,16,1107.0,0.0,17.31,10938.0,4719.0,12.43,11.53,15658.0
2025-03-10,17,1159.0,0.0,19.04,12797.0,4712.0,14.71,13.08,17509.0
2025-03-10,18,1179.0,0.0,19.16,12692.0,4744.0,14.98,13.43,17436.0
2025-03-10,19,1467.0,0.0,19.06,12528.0,4625.0,14.9,13.3,17153.0
2025-03-10,20,3032.0,0.0,17.93,11791.0,4593.0,13.96,12.59,16383.0
2025-03-10,21,3013.0,0.0,17.78,12108.0,3627.0,13.63,11.57,15735.0
2025-03-10,22,2828.0,0.0,17.07,11038.0,4509.0,12.19,11.05,15548.0
2025-03-10,23,2589.0,0.01,19.83,9976.0,4341.0,10.89,9.9,14316.0
2025-03-11,0,2926.0,0.02,18.34,7931.0,3474.0,7.76,6.78,11405.0
2025-03-11,1,463.0,0.02,20.98,7482.0,3334.0,7.57,6.62,10816.0
2025-03-11,2,57.0,0.02,21.59,7441.0,3351.0,8.01,7.05,10792.0
2025-03-11,3,32.0,0.02,21.94,7477.0,3365.0,8.26,7.28,10841.0
2025-03-11,4,36.0,0.02,20.62,9125.0,4027.0,10.52,9.57,13152.0
2025-03-11,5,1675.0,0.03,19.43,11916.0,4480.0,15.03,13.54,16396.0
2025-03-11,6,2575.0,0.03,18.72,11828.0,4857.0,14.71,13.45,16685.0
2025-03-11,7,2535.0,0.02,18.18,11849.0,4858.0,14.18,12.95,16707.0
2025-03-11,8,2638.0,0.0,17.55,11669.0,4821.0,13.64,12.46,16490.0
2025-03-11,9,2807.0,0.0,17.1,11529.0,4242.0,13.2,11.66,15772.0
2025-03-11,10,1520.0,0.0,15.96,10120.0,4325.0,11.52,10.44,14444.0
2025-03-11,11,1475.0,0.0,16.44,10458.0,4513.0,11.79,10.82,14972.0
2025-03-11,12,1526.0,0.0,16.71,10719.0,4592.0,11.94,11.03,15311.0
2025-03-11,13,1507.0,0.0,16.73,10726.0,4588.0,11.97,11.06,15313.0
2025-03-11,14,1499.0,0.0,16.95,10725.0,4605.0,12.2,11.27,15329.0
2025-03-11,15,1518.0,0.0,17.18,10789.0,4672.0,12.37,11.45,15460.0
2025-03-11,16,1533.0,0.0,17.3,10883.0,4692.0,12.42,11.53,15575.0
2025-03-11,17,2320.0,0.0,18.67,12460.0,4915.0,14.45,13.1,17375.0
2025-03-11,18,2474.0,0.01,18.55,12220.0,4805.0,14.43,13.11,17024.0
2025-03-11,19,2454.0,0.04,18.39,12038.0,4739.0,14.35,13.0,16777.0
2025-03-11,20,2357.0,0.05,18.31,12037.0,4690.0,14.27,12.87,16727.0
2025-03-11,21,2384.0,0.05,18.5,12109.0,4606.0,14.42,12.92,16714.0
2025-03-11,22,1402.0,0.04,17.42,10980.0,4832.0,12.49,11.52,15811.0
2025-03-11,23,1492.0,0.04,19.41,9962.0,4329.0,10.94,9.93,14291.0
2025-03-12,0,1530.0,0.04,19.93,7797.0,3426.0,7.69,6.71,11223.0
2025-03-12,1,1550.0,0.04,20.35,7443.0,3322.0,7.68,6.72,10765.0
2025-03-12,2,1566.0,0.04,21.0,7509.0,3362.0,8.12,7.16,10871.0
2025-03-12,3,1637.0,0.05,21.57,7611.0,3413.0,8.39,7.42,11024.0
2025-03-12,4,1552.0,0.05,19.89,9055.0,4004.0,10.33,9.37,13059.0
2025-03-12,5,2663.0,0.05,18.96,11649.0,4844.0,14.93,13.75,16493.0
2025-03-12,6,2464.0,0.05,18.8,11940.0,4910.0,14.64,13.39,16850.0
2025-03-12,7,2414.0,0.04,17.96,11779.0,4909.0,13.88,12.73,16688.0
2025-03-12,8,2423.0,0.02,17.72,11720.0,4856.0,13.68,12.51,16576.0
2025-03-12,9,2384.0,0.0,17.37,11439.0,4760.0,13.51,12.27,16199.0
2025-03-12,10,2175.0,0.0,15.61,9962.0,4245.0,11.15,10.15,14207.0
2025-03-12,11,2175.0,0.0,15.73,10166.0,4348.0,11.14,10.2,14514.0
2025-03-12,12,2206.0,0.0,16.15,10467.0,4473.0,11.46,10.55,14941.0
2025-03-12,13,2192.0,0.0,16.33,10477.0,4491.0,11.64,10.72,14969.0
2025-03-12,14,1410.0,0.0,16.66,10571.0,4570.0,12.0,11.04,15141.0
2025-03-12,15,0.0,0.0,17.29,10850.0,4692.0,12.47,11.54,15542.0
2025-03-12,16,4.0,0.0,17.49,11006.0,4751.0,12.57,11.67,15756.0
2025-03-12,17,2174.0,0.0,18.43,12327.0,4883.0,14.23,13.0,17210.0
2025-03-12,18,2123.0,0.0,18.4,12165.0,4809.0,14.33,13.0,16974.0
2025-03-12,19,2145.0,0.02,18.39,12084.0,4726.0,14.32,12.94,16810.0
2025-03-12,20,2141.0,0.02,18.21,11942.0,4644.0,14.19,12.8,16585.0
2025-03-12,21,2624.0,0.03,18.26,11901.0,4575.0,14.24,12.77,16476.0
2025-03-12,22,1344.0,0.03,17.65,11038.0,4865.0,12.66,11.69,15903.0
2025-03-12,23,1430.0,0.03,19.53,9911.0,4324.0,10.87,9.86,14235.0
2025-03-13,0,1493.0,0.04,20.09,7358.0,3229.0,7.16,6.18,10587.0
2025-03-13,1,1505.0,0.04,20.6,7234.0,3240.0,7.36,6.41,10474.0
2025-03-13,2,2348.0,0.04,20.84,7206.0,3234.0,7.69,6.73,10440.0
2025-03-13,3,2447.0,0.04,21.2,7248.0,3259.0,7.88,6.91,10506.0
2025-03-13,4,9.0,0.04,18.69,9556.0,4191.0,11.04,10.07,13748.0
2025-03-13,5,2018.0,0.04,19.18,11912.0,4577.0,15.08,13.62,16489.0
2025-03-13,6,2989.0,0.04,18.19,11636.0,4718.0,14.26,12.97,16354.0
2025-03-13,7,2868.0,0.03,17.16,11278.0,4743.0,13.31,12.2,16021.0
2025-03-13,8,2888.0,0.02,17.29,11464.0,4700.0,13.36,12.19,16164.0
2025-03-13,9,2917.0,0.0,17.3,11329.0,4653.0,13.4,12.21,15982.0
2025-03-13,10,2742.0,0.0,15.93,10001.0,4218.0,11.51,10.46,14219.0
2025-03-13,11,2801.0,0.0,16.31,10220.0,4420.0,11.71,10.74,14640.0
2025-03-13,12,2531.0,0.0,16.44,10409.0,4478.0,11.81,10.84,14887.0
2025-03-13,13,170.0,0.0,17.84,11078.0,4776.0,12.96,11.98,15854.0
2025-03-13,14,4.0,0.0,17.95,11008.0,4758.0,13.08,12.11,15766.0
2025-03-13,15,87.0,0.0,18.09,11134.0,4816.0,13.33,12.4,15950.0
2025-03-13,16,5666.0,0.0,18.47,11675.0,4645.0,13.75,12.63,16321.0
2025-03-13,17,2660.0,0.0,19.44,12541.0,4794.0,15.04,13.51,17335.0
2025-03-13,18,2683.0,0.02,19.59,12431.0,4701.0,15.21,13.65,17131.0
2025-03-13,19,2619.0,0.05,19.32,12236.0,4628.0,15.04,13.5,16864.0
2025-03-13,20,2588.0,0.05,19.03,12127.0,4592.0,14.83,13.28,16720.0
2025-03-13,21,2572.0,0.05,18.87,11997.0,4524.0,14.73,13.15,16521.0
2025-03-13,22,2349.0,0.04,16.6,10707.0,4682.0,11.83,10.81,15389.0
2025-03-13,23,2447.0,0.04,18.29,10029.0,4340.0,11.0,9.97,14370.0
2025-03-14,0,2083.0,0.04,19.36,7973.0,3494.0,7.77,6.77,11467.0
2025-03-14,1,25.0,0.05,21.7,7981.0,3541.0,8.17,7.19,11522.0
2025-03-14,2,32.0,0.05,22.04,7996.0,3549.0,8.49,7.5,11546.0
2025-03-14,3,14.0,0.05,22.85,8132.0,3620.0,8.81,7.83,11752.0
2025-03-14,4,1946.0,0.05,19.27,9702.0,4246.0,11.28,10.33,13948.0
2025-03-14,5,2219.0,0.05,19.15,11715.0,4698.0,15.14,13.81,16413.0
2025-03-14,6,2394.0,0.05,19.26,11957.0,4733.0,15.03,13.62,16690.0
2025-03-14,7,2888.0,0.04,17.9,11494.0,4757.0,13.91,12.69,16251.0
2025-03-14,8,2836.0,0.02,17.44,11382.0,4738.0,13.5,12.32,16119.0
2025-03-14,9,2810.0,0.0,17.25,11225.0,4670.0,13.39,12.23,15894.0
2025-03-14,10,1321.0,0.0,16.15,10155.0,4336.0,11.65,10.66,14492.0
2025-03-14,11,1128.0,0.0,16.24,10406.0,4467.0,11.61,10.63,14873.0
2025-03-14,12,1090.0,0.0,16.24,10537.0,4525.0,11.54,10.6,15062.0
2025-03-14,13,1149.0,0.0,16.64,10593.0,4567.0,11.89,10.96,15160.0
2025-03-14,14,1163.0,0.0,17.16,10776.0,4653.0,12.35,11.41,15429.0
2025-03-14,15,1183.0,0.0,17.92,11020.0,4776.0,12.97,12.07,15797.0
2025-03-14,16,337.0,0.0,18.4,11312.0,4909.0,13.33,12.39,16221.0
2025-03-14,17,1842.0,0.0,19.18,12675.0,4600.0,14.83,13.18,17275.0
2025-03-14,18,2017.0,0.0,19.74,12819.0,4693.0,15.51,13.85,17513.0
2025-03-14,19,2019.0,0.01,19.6,12698.0,4633.0,15.43,13.73,17331.0
2025-03-14,20,2530.0,0.02,19.16,12461.0,4576.0,15.05,13.39,17037.0
2025-03-14,21,3002.0,0.03,18.69,12152.0,4536.0,14.65,13.08,16687.0
2025-03-14,22,2374.0,0.03,17.02,10841.0,4669.0,12.29,11.19,15510.0
2025-03-14,23,2333.0,0.03,17.25,10607.0,4595.0,11.73,10.73,15202.0
2025-03-15,0,2431.0,0.04,18.37,7913.0,3442.0,7.71,6.67,11355.0
2025-03-15,1,2295.0,0.04,20.03,7815.0,3456.0,7.98,7.01,11272.0
2025-03-15,2,646.0,0.04,22.13,7658.0,3427.0,8.28,7.3,11085.0
2025-03-15,3,26.0,0.04,22.45,7688.0,3447.0,8.53,7.55,11135.0
2025-03-15,4,34.0,0.04,21.89,7524.0,3369.0,8.48,7.49,10893.0
2025-03-15,5,35.0,0.04,21.86,8473.0,3810.0,10.89,9.92,12283.0
2025-03-15,6,1052.0,0.04,20.18,11660.0,4404.0,14.98,13.5,16063.0
2025-03-15,7,2175.0,0.03,18.94,12014.0,4691.0,14.92,13.6,16706.0
2025-03-15,8,2985.0,0.01,17.85,11570.0,4696.0,13.95,12.83,16267.0
2025-03-15,9,2917.0,0.0,17.21,11329.0,4669.0,13.4,12.35,15998.0
2025-03-15,10,2859.0,0.0,16.99,11444.0,4673.0,13.08,12.01,16117.0
2025-03-15,11,2897.0,0.0,17.08,11880.0,4120.0,12.93,11.32,16000.0
2025-03-15,12,2276.0,0.0,16.09,10429.0,4460.0,11.48,10.54,14888.0
2025-03-15,13,2266.0,0.0,16.15,10360.0,4453.0,11.54,10.61,14814.0
2025-03-15,14,2257.0,0.0,16.13,10268.0,4448.0,11.55,10.62,14716.0
2025-03-15,15,1992.0,0.0,16.4,10342.0,4474.0,11.78,10.86,14817.0
2025-03-15,16,1428.0,0.0,16.39,10271.0,4448.0,11.79,10.9,14719.0
